Classe;TeorRotulo;TeorDensimetro;NivelAcucar;Temperatura;CPJ_10k;CPJ_4k7;CPJ_3k19;CPJ_1k;CPJ_824R
Contaminado;38;41;0;19.9;20431.5;24958.2;25206.0;27300.8;27454.1
Contaminado;38;41;0;19.9;20074.0;25033.6;25281.3;27427.3;27587.2
Contaminado;38;41;0;19.9;20088.5;25034.9;25282.7;27430.8;27589.2
Contaminado;38;41;0;19.9;20040.7;25040.0;25288.1;27436.3;27596.3
Contaminado;38;41;0;19.9;20104.1;25027.0;25274.5;27420.4;27586.5
Contaminado;38;41;0;19.9;20024.3;25049.4;25295.5;27441.7;27605.0
Contaminado;38;41;0;25.0;18875.0;25108.9;25310.3;27841.6;28128.1
Contaminado;38;41;0;25.0;18824.6;25110.5;25306.8;27934.2;28214.3
Contaminado;38;41;0;25.0;18750.2;25113.1;25309.7;27948.9;28234.3
Contaminado;38;41;0;25.0;19024.4;25091.6;25293.5;27743.8;28106.7
Contaminado;42;39;0;15.4;16847.5;26174.3;26289.9;28977.9;29212.3
Contaminado;42;39;0;15.4;16847.5;26179.0;26296.4;28983.4;29216.6
Contaminado;42;39;0;15.4;16854.0;26169.4;26284.3;28963.1;29205.8
Contaminado;42;39;0;15.4;16845.4;26177.2;26294.4;28981.2;29209.8
Contaminado;42;39;0;15.4;16876.0;26167.2;26282.1;28960.4;29192.4
Contaminado;42;39;0;15.4;17535.9;26188.6;26308.5;28938.6;29188.7
Contaminado;42;39;0;15.4;16868.4;26171.0;26284.8;28964.0;29198.3
Contaminado;42;39;0;15.4;16861.3;26171.0;26283.3;28963.3;29194.2
Contaminado;42;39;0;15.4;16864.0;26170.5;26284.6;28964.9;29198.9
Contaminado;42;39;0;15.4;16864.4;26173.0;26286.2;28962.9;29194.3
Contaminado;42;39;0;15.5;17186.0;26226.6;26336.3;28975.7;29217.0
Contaminado;42;39;0;15.5;16988.8;26143.1;26255.5;28913.9;29147.5
Contaminado;42;39;0;15.5;16773.2;26179.9;26288.0;28895.1;29122.0
Contaminado;42;39;0;15.5;17221.4;26239.5;26349.3;28994.4;29231.9
Contaminado;42;39;0;15.5;16922.7;26157.9;26271.0;28939.4;29172.9
Contaminado;42;39;0;15.5;17029.0;26132.7;26247.0;28903.2;29138.8
Contaminado;42;39;0;15.5;16879.9;26167.5;26280.5;28955.8;29189.7
Contaminado;42;39;0;15.5;17280.9;26168.1;26287.1;28922.2;29179.2
Contaminado;42;39;0;15.5;17371.2;26038.5;26165.0;28728.2;28969.1
Contaminado;42;39;0;15.5;16838.2;26183.5;26298.9;28988.2;29221.5
Contaminado;42;39;0;15.5;16928.0;26153.0;26266.6;28932.3;29164.4
Contaminado;42;39;0;15.5;17300.5;26249.3;26360.5;29015.2;29260.8
Contaminado;42;39;0;15.5;17276.8;26088.6;26215.5;28776.4;28996.2
Contaminado;42;39;0;15.5;17339.4;26243.7;26356.2;29010.5;29250.6
Contaminado;42;39;0;15.5;16953.9;26148.1;26262.1;28926.3;29159.0
Contaminado;42;39;0;15.5;16726.2;26198.6;26307.0;28922.6;29154.3
Contaminado;42;39;0;15.5;17060.1;26116.7;26233.8;28883.6;29121.0
Contaminado;42;39;0;15.5;17097.7;26222.0;26334.8;28979.3;29212.2
Contaminado;42;39;0;15.5;16896.8;26164.1;26278.2;28948.5;29180.7
Contaminado;42;39;0;15.5;16917.8;26163.1;26277.3;28946.1;29178.3
Contaminado;42;39;0;15.5;17108.0;26221.1;26333.7;28968.7;29204.5
Contaminado;42;39;0;15.5;16885.6;26163.6;26277.8;28948.4;29181.8
Contaminado;42;39;0;15.5;17136.8;26223.8;26336.0;28976.9;29211.4
Contaminado;42;39;0;15.5;16835.7;26181.7;26297.5;28984.5;29218.7
Contaminado;42;39;0;15.5;17156.6;26222.3;26333.3;28972.7;29206.5
Contaminado;42;39;0;15.5;17003.1;26138.0;26253.5;28909.3;29144.9
Contaminado;42;39;0;15.5;16890.7;26164.4;26278.7;28949.2;29177.9
Contaminado;42;39;0;15.5;16840.6;26180.2;26298.3;28986.0;29220.1
Contaminado;42;39;0;15.5;16886.2;26155.0;26267.5;28863.7;29093.1
Contaminado;42;39;0;15.5;16937.0;26151.6;26264.4;28930.6;29163.5
Contaminado;42;39;0;15.5;16910.6;26163.1;26276.2;28948.2;29175.9
Contaminado;42;39;0;15.5;17111.8;26103.8;26218.6;28850.5;29093.0
Contaminado;42;39;0;15.5;16905.6;26164.9;26280.5;28950.5;29182.6
Contaminado;42;39;0;15.5;17120.7;26220.7;26333.4;28972.8;29209.0
Contaminado;42;39;0;15.5;17260.5;26252.9;26363.4;29015.8;29257.0
Contaminado;42;39;0;19.1;16763.0;26080.6;26205.9;28900.0;29243.0
Contaminado;42;39;0;19.1;17020.8;26018.8;26136.6;28821.0;29115.4
Contaminado;42;39;0;19.1;16817.9;26075.1;26201.0;28956.1;29253.6
Contaminado;42;39;0;19.1;16789.2;26078.1;26203.6;28964.3;29261.8
Contaminado;42;39;0;19.1;16855.6;26068.5;26193.3;28941.8;29237.7
Contaminado;42;39;0;19.1;17011.0;26031.0;26155.9;28859.1;29153.4
Contaminado;42;39;0;19.1;16810.8;26076.7;26204.6;28959.8;29256.1
Contaminado;42;39;0;19.1;16963.9;26042.1;26168.5;28884.9;29182.7
Contaminado;42;39;0;19.1;16771.0;26081.1;26205.4;28966.6;29251.2
Contaminado;42;39;0;19.1;16887.0;26060.6;26185.8;28927.6;29221.1
Contaminado;42;39;0;19.1;16802.7;26078.3;26203.1;28961.0;29258.5
Contaminado;42;39;0;19.1;16835.1;26072.8;26198.2;28950.7;29241.5
Contaminado;42;39;0;19.1;16844.5;26071.8;26198.1;28947.6;29242.3
Contaminado;42;39;0;19.1;16780.4;26076.4;26201.8;28960.7;29262.5
Contaminado;42;39;0;19.1;16826.4;26071.9;26196.6;28950.8;29248.0
Contaminado;42;39;0;19.1;16765.9;26082.4;26209.0;28975.5;29260.6
Contaminado;42;39;0;19.1;16869.8;26064.1;26189.5;28935.2;29230.9
Contaminado;42;39;0;19.1;16905.8;26056.3;26180.8;28918.3;29212.9
Contaminado;42;39;0;26.1;16065.9;25767.6;25817.4;28384.1;28749.0
Contaminado;42;39;0;26.1;16145.0;25730.9;25779.0;28392.5;28750.6
Contaminado;42;39;0;26.1;16211.2;25709.4;25758.0;28341.3;28729.1
Contaminado;42;39;0;26.1;16036.0;25769.8;25812.9;28364.6;28715.9
Contaminado;39;34;15;19.1;15908.3;26149.1;26207.0;28988.3;29320.0
Contaminado;39;34;15;19.1;15913.3;26146.7;26202.1;28977.8;29314.8
Contaminado;39;34;15;19.1;16838.0;26249.6;26296.2;29024.3;29337.1
Contaminado;39;34;15;19.1;16894.3;26223.4;26267.8;28986.2;29290.8
Contaminado;39;34;15;19.1;16120.1;26081.5;26134.2;28874.1;29202.3
Contaminado;39;34;15;19.1;16063.0;26079.6;26123.2;28737.3;29037.6
Contaminado;39;34;15;19.1;16002.1;26094.3;26139.6;28754.6;29058.3
Contaminado;39;34;15;19.1;16240.6;26019.1;26066.0;28663.8;28967.1
Contaminado;39;34;15;19.1;15999.3;26106.5;26167.6;28926.5;29256.9
Contaminado;39;34;15;19.1;15893.9;26146.8;26207.0;28985.5;29318.5
Contaminado;39;34;15;19.1;16963.0;26194.8;26238.0;28938.3;29253.2
Contaminado;39;34;15;19.1;15925.3;26141.4;26193.8;28977.4;29313.6
Contaminado;39;34;15;19.1;15853.5;26151.2;26207.6;28977.3;29310.9
Contaminado;39;34;15;19.1;15857.7;26136.7;26188.4;28965.9;29304.7
Contaminado;39;34;15;19.1;16853.9;26233.2;26273.5;28993.0;29299.1
Contaminado;39;34;15;19.1;16351.0;26022.6;26084.2;28818.9;29152.9
Contaminado;39;34;15;19.1;15873.5;26114.1;26157.3;28913.1;29255.8
Contaminado;39;34;15;19.1;16923.3;26214.2;26256.9;28967.7;29279.3
Contaminado;39;34;15;19.1;15900.9;26150.5;26209.4;28992.3;29322.1
Contaminado;39;34;15;19.1;15916.2;26123.9;26178.4;28811.5;29176.3
Contaminado;39;34;15;19.1;15919.4;26149.9;26207.0;28984.2;29315.3
Contaminado;39;34;15;19.1;16905.3;26216.4;26258.4;28968.5;29283.6
Contaminado;39;34;15;19.1;17002.0;26183.6;26227.4;28926.4;29234.0
Contaminado;39;34;15;19.1;17139.1;26012.6;26057.4;28694.6;28988.9
Contaminado;39;34;15;19.1;15878.7;26135.3;26183.4;28956.5;29295.4
Contaminado;39;34;15;19.1;15885.6;26150.3;26209.3;28987.4;29321.2
Contaminado;39;34;15;19.1;15940.3;26124.9;26168.4;28799.4;29104.0
Contaminado;39;34;15;19.1;16729.4;25985.0;26044.8;28780.1;29107.7
Contaminado;39;34;15;19.1;15879.0;26143.1;26199.0;28974.1;29309.6
Contaminado;39;34;15;19.1;17099.2;26153.3;26200.7;28888.8;29202.5
Contaminado;39;34;15;19.1;16843.6;26248.3;26292.5;29024.5;29338.4
Contaminado;39;34;15;19.1;16122.8;26060.1;26105.3;28712.7;29014.3
Contaminado;39;34;15;19.1;17088.9;26027.2;26074.5;28716.9;29009.1
Contaminado;39;34;15;19.1;16825.6;26244.9;26289.3;29017.2;29335.7
Contaminado;39;34;15;19.1;15924.6;26147.8;26206.4;28985.9;29318.7
Contaminado;39;34;15;19.1;15897.8;26152.3;26209.9;28989.9;29325.1
Contaminado;39;34;15;19.1;16863.2;26229.2;26270.3;28988.0;29290.6
Contaminado;39;34;15;19.1;15962.2;26106.7;26154.7;28775.1;29080.8
Contaminado;39;34;15;19.1;16884.8;26229.1;26270.6;28985.6;29293.5
Contaminado;39;34;15;19.1;16029.0;26085.0;26128.8;28741.6;29046.4
Contaminado;39;34;15;19.1;15873.9;26136.5;26188.5;28964.3;29296.3
Contaminado;39;34;15;19.1;17111.0;26021.0;26067.3;28703.6;29002.4
Contaminado;39;34;15;19.1;16849.6;26232.6;26274.8;28993.8;29301.7
Contaminado;39;34;15;19.1;15950.6;26117.7;26162.4;28787.7;29092.7
Contaminado;39;34;15;19.1;16872.4;26229.7;26271.4;28986.2;29294.7
Contaminado;39;34;15;19.1;15981.8;26100.2;26147.4;28765.7;29069.3
Contaminado;39;34;15;21.3;15986.5;26009.9;26050.6;28696.7;29025.8
Contaminado;39;34;15;21.3;15838.2;26030.8;26065.5;28740.5;29054.5
Contaminado;39;34;15;21.3;15907.4;26027.8;26069.5;28750.1;29066.8
Contaminado;39;34;15;21.3;15843.1;26028.7;26059.4;28735.5;29049.2
Contaminado;39;34;15;21.3;15935.8;26021.5;26062.8;28743.3;29059.0
Contaminado;39;34;15;21.3;16002.2;26004.2;26046.0;28691.4;28995.1
Contaminado;39;34;15;21.3;15847.4;26030.8;26064.0;28740.9;29054.3
Contaminado;39;34;15;21.3;16092.5;25983.2;26027.6;28671.8;28973.9
Contaminado;39;34;15;21.3;16039.2;25997.2;26038.0;28682.7;28988.5
Contaminado;39;34;15;21.3;15865.4;26025.6;26063.4;28739.1;29051.5
Contaminado;39;34;15;21.3;16131.3;25977.6;26020.9;28664.0;28965.6
Contaminado;39;34;15;21.3;16282.6;25946.4;25993.5;28630.4;28930.7
Contaminado;39;34;15;21.3;15893.4;26029.6;26070.4;28753.7;29069.7
Contaminado;39;34;15;21.3;15874.3;26035.5;26077.5;28762.6;29081.6
Contaminado;39;34;15;21.3;15858.3;26026.3;26062.2;28738.6;29053.4
Contaminado;39;34;15;21.3;16019.0;26004.2;26045.7;28690.5;28997.3
Contaminado;39;34;15;21.3;15851.8;26026.9;26060.3;28734.6;29052.2
Contaminado;39;34;15;21.3;16063.2;25992.8;26035.0;28680.8;28985.0
Contaminado;39;38;5;19.0;22009.7;23854.7;24074.9;25642.9;25763.2
Contaminado;39;38;5;19.0;21856.4;23885.7;24107.1;25647.6;25755.4
Contaminado;39;38;5;19.0;21848.2;23875.2;24095.0;25610.3;25705.6
Contaminado;39;38;5;19.0;21672.9;23859.2;24077.4;25597.5;25705.1
Contaminado;39;38;5;19.0;21834.6;23872.0;24091.6;25664.3;25777.1
Contaminado;39;38;5;19.0;21815.7;23866.1;24085.4;25612.7;25738.4
Contaminado;39;38;5;19.0;21716.7;23860.4;24077.2;25595.3;25699.4
Contaminado;39;38;5;19.0;21799.7;23848.7;24067.6;25574.3;25677.2
Contaminado;39;38;5;19.0;21843.8;23850.5;24073.7;25581.9;25694.3
Contaminado;39;38;5;19.0;21681.4;23860.9;24080.9;25599.4;25708.6
Contaminado;39;38;5;19.0;22074.0;23827.9;24048.9;25532.8;25643.6
Contaminado;39;38;5;19.0;21906.7;23894.2;24116.1;25660.0;25779.2
Contaminado;39;38;5;19.0;21873.2;23901.7;24122.1;25673.2;25789.9
Contaminado;39;38;5;19.0;22000.2;23926.5;24144.8;25741.2;25854.1
Contaminado;39;38;5;19.0;21887.6;23900.7;24123.1;25673.8;25789.3
Contaminado;39;38;5;19.0;21788.6;23867.4;24088.7;25619.2;25740.2
Contaminado;39;38;5;19.0;21904.0;23825.0;24044.1;25535.0;25643.2
Contaminado;39;38;5;19.0;22161.1;23947.1;24162.1;25806.3;25921.8
Contaminado;39;38;5;19.0;22227.8;23907.3;24124.7;25699.7;25818.6
Contaminado;39;38;5;19.0;21689.7;23860.9;24082.2;25601.1;25708.9
Contaminado;39;38;5;19.0;21841.0;23855.8;24077.6;25587.8;25696.3
Contaminado;39;38;5;19.0;21849.4;23842.5;24065.6;25571.0;25687.2
Contaminado;39;38;5;19.0;21870.9;23830.6;24048.8;25531.3;25639.2
Contaminado;39;38;5;19.0;21767.8;23852.1;24071.5;25578.0;25682.5
Contaminado;39;38;5;19.0;21711.3;23859.0;24078.2;25594.1;25703.1
Contaminado;39;38;5;19.0;21879.7;23869.2;24088.7;25655.3;25770.6
Contaminado;39;38;5;19.0;21923.8;23890.8;24111.3;25657.0;25769.7
Contaminado;39;38;5;19.0;22246.4;23934.4;24148.8;25791.7;25910.8
Contaminado;39;38;5;19.0;21754.5;23846.8;24065.1;25564.7;25681.2
Contaminado;39;38;5;19.0;21700.5;23859.0;24077.9;25596.5;25704.6
Contaminado;39;38;5;19.0;21865.6;23862.1;24082.0;25611.4;25727.7
Contaminado;39;38;5;19.0;21824.9;23832.8;24052.7;25546.6;25664.0
Contaminado;39;38;5;19.0;21904.1;23816.5;24031.0;25551.5;25659.3
Contaminado;39;38;5;19.0;21971.7;23852.5;24073.7;25600.8;25713.5
Contaminado;39;38;5;19.0;21864.2;23901.7;24122.4;25675.3;25792.4
Contaminado;39;38;5;19.0;21739.5;23857.3;24076.7;25588.4;25699.9
Contaminado;39;38;5;19.0;21936.1;23874.0;24102.0;25635.7;25764.8
Contaminado;39;38;5;19.0;21955.1;23847.4;24065.3;25549.6;25676.2
Contaminado;39;38;5;19.0;21804.4;23870.6;24091.0;25630.6;25733.8
Contaminado;39;38;5;19.0;21898.3;23899.1;24122.8;25673.4;25792.7
Contaminado;39;38;5;19.0;21981.7;23841.3;24063.2;25550.3;25664.1
Contaminado;39;38;5;19.0;21730.5;23859.5;24078.4;25596.1;25701.8
Contaminado;39;38;5;19.0;21824.1;23868.5;24089.1;25630.8;25736.6
Contaminado;39;38;5;19.0;21850.4;23885.5;24104.0;25640.4;25745.2
Contaminado;39;38;5;19.0;21844.5;23828.1;24047.3;25533.8;25647.6
Contaminado;39;38;5;19.0;21881.0;23907.3;24123.8;25671.6;25788.2
Contaminado;39;38;5;20.4;20999.0;24173.0;24399.3;26250.9;26379.5
Contaminado;39;38;5;20.4;20447.6;24258.9;24484.7;26374.4;26508.0
Contaminado;39;38;5;20.4;20379.1;24275.8;24503.3;26400.8;26530.8
Contaminado;39;38;5;20.4;20779.2;24206.7;24431.9;26294.7;26429.8
Contaminado;39;38;5;20.4;20476.5;24251.0;24476.6;26364.8;26493.3
Contaminado;39;38;5;20.4;20492.0;24250.5;24477.6;26361.9;26490.4
Contaminado;39;38;5;20.4;20462.7;24255.9;24483.2;26372.6;26502.0
Contaminado;39;38;5;20.4;20616.6;24227.5;24454.8;26329.0;26457.5
Contaminado;39;38;5;20.4;20530.7;24245.8;24471.2;26352.4;26477.4
Contaminado;39;38;5;20.4;20421.1;24263.5;24491.9;26383.4;26517.1
Contaminado;39;38;5;20.4;20660.0;24225.4;24451.5;26324.3;26450.8
Contaminado;39;38;5;20.4;20515.9;24245.5;24472.1;26356.1;26484.6
Contaminado;39;38;5;20.4;20850.9;24193.2;24417.0;26276.3;26406.7
Contaminado;39;38;5;20.4;20405.9;24266.9;24493.5;26387.4;26516.8
Contaminado;39;38;5;20.4;20710.8;24215.9;24441.2;26313.4;26444.3
Contaminado;39;38;5;20.4;20430.9;24261.5;24489.1;26380.8;26512.4
Contaminado;39;38;5;20.4;21217.5;24147.7;24372.8;26208.2;26336.9
Contaminado;39;38;5;20.4;20554.7;24237.6;24464.8;26349.1;26480.9
Contaminado;38;41;0;17.4;19015.1;25238.5;25488.5;27718.4;27887.9
Contaminado;38;41;0;17.4;19063.6;25230.6;25479.4;27705.9;27875.2
Contaminado;38;41;0;17.4;19159.4;25216.4;25465.9;27687.6;27857.2
Contaminado;38;41;0;17.4;19129.0;25215.7;25466.0;27685.2;27854.0
Contaminado;38;41;0;17.4;19557.6;25112.1;25358.9;27526.1;27697.1
Contaminado;38;41;0;17.4;19047.2;25229.7;25479.4;27707.4;27879.1
Contaminado;38;41;0;17.4;19402.7;25140.5;25387.0;27568.7;27740.4
Contaminado;38;41;0;17.4;19112.5;25222.9;25473.1;27700.7;27870.3
Contaminado;38;41;0;17.4;19484.9;25137.1;25390.9;27555.7;27725.0
Contaminado;38;41;0;17.4;19035.0;25235.2;25486.4;27712.6;27882.2
Contaminado;38;41;0;17.4;19733.5;25149.0;25393.8;27654.4;27845.2
Contaminado;38;41;0;17.4;19096.9;25221.9;25470.4;27703.2;27879.1
Contaminado;38;41;0;17.4;19375.1;25160.1;25410.9;27587.6;27755.5
Contaminado;38;41;0;17.4;19084.5;25223.2;25475.4;27699.2;27870.4
Contaminado;38;41;0;17.4;19188.1;25215.2;25464.6;27684.5;27855.2
Contaminado;38;41;0;17.4;19393.3;25140.6;25388.5;27570.4;27759.4
Contaminado;38;41;0;17.4;19335.8;25171.9;25422.3;27614.1;27787.8
Contaminado;38;41;0;17.4;19426.2;25134.3;25382.4;27562.6;27730.2
Contaminado;38;41;0;17.4;19443.5;25131.5;25380.2;27554.3;27723.8
Contaminado;38;41;0;17.4;19512.4;25121.2;25370.2;27540.6;27708.0
Contaminado;38;41;0;17.4;19281.1;25194.6;25447.4;27662.4;27831.5
Contaminado;38;41;0;17.4;19125.1;25220.2;25469.9;27692.8;27869.1
Contaminado;38;41;0;17.4;19138.4;25223.4;25473.0;27696.9;27866.0
Contaminado;38;41;0;17.4;19482.4;25127.3;25373.5;27546.2;27717.5
Contaminado;38;41;0;17.4;19461.3;25124.3;25372.9;27543.0;27716.3
Contaminado;38;41;0;17.4;19171.6;25208.1;25457.8;27669.6;27838.4
Contaminado;38;41;0;17.4;19227.4;25193.8;25444.3;27647.5;27821.7
Contaminado;38;41;0;17.5;19458.9;25110.0;25359.9;27503.0;27673.7
Contaminado;38;41;0;17.5;19313.5;25134.3;25383.7;27549.2;27715.4
Contaminado;38;41;0;17.5;19300.8;25136.5;25386.5;27548.0;27714.0
Contaminado;38;41;0;17.5;19328.8;25138.4;25388.0;27555.2;27722.0
Contaminado;38;41;0;17.5;19424.4;25121.9;25368.0;27517.7;27685.2
Contaminado;38;41;0;17.5;19603.8;25089.4;25337.2;27464.1;27630.2
Contaminado;38;41;0;17.5;19507.8;25101.0;25352.5;27490.4;27655.7
Contaminado;38;41;0;17.5;19393.9;25128.0;25377.3;27532.1;27696.6
Contaminado;38;41;0;17.5;19365.6;25132.4;25383.0;27544.1;27708.5
Contaminado;38;41;0;17.6;19664.9;25155.4;25403.1;27649.0;27834.8
Contaminado;38;41;0;17.6;19492.5;25184.3;25431.4;27702.2;27889.8
Contaminado;38;41;0;17.6;19394.0;25203.3;25448.0;27735.2;27926.0
Contaminado;38;41;0;17.6;19531.2;25177.0;25423.0;27685.3;27871.7
Contaminado;38;41;0;17.6;19586.4;25168.3;25413.9;27669.4;27855.6
Contaminado;38;41;0;17.6;19431.3;25196.0;25440.7;27721.9;27908.8
Contaminado;38;41;0;17.6;19793.7;25137.3;25381.9;27607.2;27794.0
Contaminado;38;41;0;17.6;19371.1;25191.0;25435.2;27707.6;27895.4
Contaminado;38;41;0;17.6;19412.1;25199.3;25445.1;27728.2;27914.7
Contaminado;38;41;0;19.8;18394.2;25362.0;25598.2;27945.9;28119.4
Contaminado;38;41;0;19.8;18626.6;25330.0;25565.5;27901.1;28072.7
Contaminado;38;41;0;19.8;18403.1;25360.3;25592.7;27939.0;28112.9
Contaminado;38;41;0;19.8;18399.4;25360.5;25595.7;27944.4;28115.7
Contaminado;38;41;0;19.8;18447.7;25349.4;25581.4;27923.7;28094.5
Contaminado;38;41;0;19.8;18679.4;25316.4;25552.7;27881.6;28059.0
Contaminado;38;41;0;19.8;18483.2;25341.5;25577.5;27917.7;28084.1
Contaminado;38;41;0;19.8;18528.1;25354.9;25588.9;27942.4;28117.2
Contaminado;38;41;0;19.8;18499.7;25337.2;25572.1;27909.3;28084.1
Contaminado;38;41;0;19.8;18423.7;25357.4;25593.0;27942.6;28115.2
Contaminado;38;41;0;19.8;18438.0;25353.7;25587.6;27931.3;28104.5
Contaminado;38;41;0;19.8;18388.9;25365.0;25600.8;27952.1;28124.6
Contaminado;38;41;0;19.8;18429.7;25353.2;25588.1;27935.6;28113.6
Contaminado;38;41;0;19.8;18469.1;25343.4;25579.7;27920.0;28092.7
Contaminado;38;41;0;19.8;18586.6;25341.2;25577.4;27919.5;28099.3
Contaminado;38;41;0;19.8;18775.3;25296.7;25535.5;27848.5;28021.8
Contaminado;38;41;0;19.8;18416.2;25354.7;25590.9;27940.3;28110.6
Contaminado;38;41;0;19.8;18457.8;25347.8;25582.7;27930.5;28101.8
Contaminado;38;41;0;25.0;18409.2;25244.8;25444.7;28012.2;28284.0
Contaminado;38;41;0;25.0;18249.5;25256.5;25449.8;27988.3;28290.7
Contaminado;38;41;0;25.0;18513.0;25255.6;25456.2;28098.1;28352.2
Contaminado;38;41;0;25.0;18310.4;25242.3;25435.3;28014.2;28283.8
Contaminado;38;41;0;25.0;18596.3;25231.1;25439.0;27983.1;28252.2
Contaminado;42;39;0;15.4;16391.9;26366.6;26455.3;29124.1;29382.7
Contaminado;42;39;0;15.4;16424.2;26274.1;26367.4;29006.7;29251.2
Contaminado;42;39;0;15.4;16410.1;26285.3;26378.0;29019.5;29260.2
Contaminado;42;39;0;15.4;16480.6;26341.8;26434.3;29093.2;29354.8
Contaminado;42;39;0;15.4;16405.1;26285.2;26382.6;29020.8;29263.4
Contaminado;42;39;0;15.4;16419.9;26276.5;26372.1;29012.2;29257.3
Contaminado;42;39;0;15.5;17500.4;26055.4;26184.9;28844.0;29089.1
Contaminado;42;39;0;15.5;17355.3;26077.9;26196.7;28891.7;29139.8
Contaminado;42;39;0;15.5;17213.2;26134.0;26249.7;28930.2;29166.6
Contaminado;42;39;0;15.5;17903.9;25952.8;26089.3;28598.9;28831.2
Contaminado;42;39;0;15.5;17614.5;26031.8;26162.3;28721.1;28937.8
Contaminado;42;39;0;15.5;16494.7;26247.4;26344.0;28987.2;29229.8
Contaminado;42;39;0;15.5;17483.0;26055.6;26183.0;28849.1;29090.0
Contaminado;42;39;0;15.5;17448.7;26055.8;26182.7;28853.3;29094.5
Contaminado;42;39;0;15.5;17543.6;26049.3;26177.4;28747.3;28962.8
Contaminado;42;39;0;15.5;17468.6;26056.9;26185.8;28855.8;29095.0
Contaminado;42;39;0;15.5;17230.0;26121.8;26237.7;28932.5;29179.0
Contaminado;42;39;0;15.5;17262.5;26102.8;26219.3;28927.1;29179.4
Contaminado;42;39;0;15.5;16438.5;26270.8;26364.9;29001.6;29244.3
Contaminado;42;39;0;15.5;16612.0;26211.0;26303.9;28954.4;29204.8
Contaminado;42;39;0;15.5;16549.7;26229.2;26323.3;28977.7;29231.1
Contaminado;42;39;0;15.5;17222.6;26128.5;26243.9;28934.1;29144.9
Contaminado;42;39;0;15.5;17299.8;26090.7;26207.1;28907.3;29158.0
Contaminado;42;39;0;15.5;17715.5;26003.2;26137.1;28683.6;28897.9
Contaminado;42;39;0;15.5;16575.6;26217.5;26312.4;28954.1;29176.2
Contaminado;42;39;0;15.5;16459.3;26263.7;26360.0;28995.7;29241.1
Contaminado;42;39;0;15.5;17412.6;26059.9;26181.7;28865.3;29113.1
Contaminado;42;39;0;15.5;17576.6;26038.0;26169.4;28733.4;28944.2
Contaminado;42;39;0;15.5;16578.1;26219.1;26314.6;28969.8;29219.8
Contaminado;42;39;0;15.5;16474.3;26256.7;26352.7;28981.6;29224.9
Contaminado;42;39;0;15.5;16536.5;26234.1;26326.8;28984.1;29234.8
Contaminado;42;39;0;15.5;16868.9;26132.7;26230.9;28858.1;29108.2
Contaminado;42;39;0;15.5;16352.3;26374.1;26462.9;29131.2;29386.9
Contaminado;42;39;0;15.5;17245.7;26111.5;26229.9;28903.6;29160.7
Contaminado;42;39;0;15.5;17237.0;26118.2;26234.9;28926.1;29177.8
Contaminado;42;39;0;15.5;17324.8;26083.8;26201.5;28897.1;29147.0
Contaminado;42;39;0;15.5;17795.3;25978.9;26115.1;28650.5;28864.8
Contaminado;42;39;0;15.5;16520.7;26233.9;26328.9;28961.6;29220.5
Contaminado;42;39;0;15.5;16711.3;26180.2;26275.7;28914.7;29172.6
Contaminado;42;39;0;15.5;17655.5;26018.1;26149.1;28702.9;28919.3
Contaminado;42;39;0;15.5;17187.9;26147.3;26262.8;28927.8;29163.5
Contaminado;42;39;0;15.5;17203.1;26136.2;26256.5;28928.2;29164.4
Contaminado;42;39;0;15.5;16518.8;26239.5;26335.8;28991.8;29240.5
Contaminado;42;39;0;15.5;17520.4;26054.0;26181.5;28757.1;29061.4
Contaminado;42;39;0;15.6;17840.9;25941.5;26090.3;28744.7;29001.6
Contaminado;42;39;0;15.6;17540.0;26026.6;26149.3;28821.7;29072.0
Contaminado;42;39;0;19.5;16239.1;26240.3;26337.4;29150.2;29503.7
Contaminado;42;39;0;19.5;16412.9;26187.7;26286.1;29074.7;29423.5
Contaminado;42;39;0;19.5;16311.4;26214.4;26313.5;29112.2;29463.5
Contaminado;42;39;0;19.5;16329.8;26211.4;26310.2;29107.8;29458.9
Contaminado;42;39;0;19.5;16229.5;26245.4;26342.3;29156.3;29510.5
Contaminado;42;39;0;19.5;16256.7;26235.1;26332.8;29140.9;29495.6
Contaminado;42;39;0;19.5;16226.3;26244.4;26343.7;29157.0;29510.4
Contaminado;42;39;0;19.5;16244.1;26239.8;26338.0;29148.8;29501.5
Contaminado;42;39;0;19.5;16538.0;26158.7;26256.8;29029.2;29376.2
Contaminado;42;39;0;19.5;16223.6;26244.7;26341.3;29160.0;29512.8
Contaminado;42;39;0;19.5;16285.2;26222.0;26319.6;29122.4;29474.6
Contaminado;42;39;0;19.5;16274.5;26224.7;26322.4;29126.5;29479.4
Contaminado;42;39;0;19.5;16350.7;26203.0;26301.5;29094.5;29449.6
Contaminado;42;39;0;19.5;16298.1;26220.9;26317.3;29119.1;29471.0
Contaminado;42;39;0;19.5;16233.7;26245.3;26343.9;29156.6;29510.4
Contaminado;42;39;0;19.5;16225.7;26244.9;26342.7;29155.2;29510.2
Contaminado;42;39;0;19.5;16375.7;26199.3;26297.3;29091.1;29435.7
Contaminado;42;39;0;19.5;16265.0;26229.7;26325.9;29135.3;29489.3
Contaminado;42;39;0;26.2;16574.2;25579.7;25617.5;28192.5;28586.5
Contaminado;42;39;0;26.2;16555.9;25569.8;25603.5;28100.8;28526.3
